reviewId,userName,content,score,thumbsUpCount
9ac09ed1-330f-48f3-98d4-887aeac97176,Haris Fadilah,"mmbantu, tp vermuk susah😁😁😁",5,0
ef169d15-1afc-49d8-942a-e22caa59948a,Suka Ginting,Gopartner mantap siapa yg rajin berkerja pasti orderan lancar,5,2
78f3031f-56d6-4b66-8b7c-18f901694571,Al Vian,"Tambah hancur oderan , karena slot ,,,, yang reguler makin ancur ....oderanya ..",2,13
4a187fdd-4e85-4acd-982d-d2eaf9b6b94b,Tommy Suratman,"Sistem nya makin bobrok. Update za truz. Iklan dibanyakin, orderan delay nya bisa seharian.",1,3
4812fa6e-3f82-4282-abb6-2ae463499fb6,Asep 1991,"Gila gojek sekarang udh ga bisa diandelin, olderan ga merata, performa ga jelas, olderan dikotak2in dari slot, Aceng, dan comfort dari skema basic sampai platinum. Gojek sekarang cuma nyari untung tanpa mikirin mitranya, dulu argo food paling murah 8800 bersih sekarang 5000 nunggu bisa 30 menit, dan 1 lagi peta digojek ga bisa dijadikan acuan karena selalu ga jelas antara garis biru dan garis orange bisa dibikin nyasar. Penjemputan yg jauh apalagi comfort yg bikin performa ancur karena dcancel",1,4
4d1f7cf4-f55f-40da-a769-eef635027332,Candra Agus,"Tinggal menunggu waktu atau mau berubah,gak akan bertahan lama untuk perusahaan yang masih membutuhkan mitra tapi mementingkan diri sendiri",1,3
92a3a20f-4991-40d5-a94c-60cad87f8cbe,Raphael Ragil,"Jadwal operasional selalu 0... Mau narik ga bisa. Udah telpon CS, ga ada jawaban yg enak. Selalu alasannya keterbatasan akses. Akun saya ga kenapa2, ga ada suspen.. tapi mau ambil jadwal setiap jam jadwal keluar untuk 2 hari kedepan selalu 0, padahal baru aja keluar jadwalnya... Gimana sih kerja CS nya??? Bikin susah orang mau cari uang aja.",1,36
953c07c6-7f68-463d-80b4-29bd17323905,Deni Brutuz,Percuma komen ngasih masukan.. tetep ancur orderan. Enak jaman pak Nadiem. Sekarang ancur. Aplikasi lebih maeraup keuntungan dari pada mitra,1,2
3ff2f0b7-3be3-4965-91d5-8c06f0ea39a3,Ayma Jambi,Terlalu lama untuk proses update program nya,1,1
488c5a70-6d04-4818-91f5-babe3f97a31e,Kazuo Arshaka,"Gila banget setelah pembaruan 2hari yang lalu akun saya online 2x24 jam engga ada orderan yg masuk, yg di kasih yg ikut orderan goceng doang, biar kebagian duit juga dr hasil orang ngojek, Kacak bangat aplikasi buatan anak bangsa ini",5,4
0d3c483f-14dc-4367-a782-20bf5c4b42be,Andri Andre,Parah bgt oderan gak ada yg msk satu pun dambil Aceng semua,1,5
d58522b2-37c6-4a2d-88c4-27e2471687df,Mhd Fadli,"Gila sihhh masak iyh akun gadak kendala ga dapet"" orderan kecewaaa klo gini ceritanya",1,7
8beb8b36-67d6-4f5d-9b7f-2219d2517d7f,Feri Irawadi,Gojek sekarang parah driver ongkos 6 rbu,1,3
05946d1e-dd01-4fff-85c4-9bfd1708a44a,Maulana Nafiza,Parah bngt akun saya sama sekali gak d kasih atau gak d orangin buat dapur,1,4
e19ac7bc-806f-4824-bd06-e6470ddd360c,Muhammad Anwaruddin,"Apus sistem prioritas, ,yg gacor mah enak yg anyep mah nyender mulu",1,4
e6618b01-2bbe-48aa-9025-d65736425c8a,ZendAdvandtureMotoVlog,"Aplikasi Gopartner Ini Sangat Membagongkan Dan Tidak Memanusiakan manusia Dengan Baik,Saat Bekerja Dari Pagi Sampai Malam Cuma Membawa Uang 20rb Bersih Ke Rumah, Sedangkan Driver Nya Berharap Membawa Penghasilan 100rb Saja Itupun Tidak Pernah Terjadi. Di Himbau Perbaikilah Akun Gopartner Nya Dengan Baik, Dan Pemerataan Harus Adil Dan Makmur. Jangan Membuat Driver Nya Menjadi Malas Dalam Menjalankan Tugasnya Sebagai Driver Online. Ingat Kita Sama² Manusia.",1,7
7009cfe2-04f4-4593-b2cf-b8c71cbf4ef5,haris subiantoro,"Apakah hanya yg ikut slot dan argo jarak dekat alias Aceng yg dikasih orde ,sedangkan yg regular diabaikan oleh aplikator, sungguh tidak adil , damn",1,24
8e886070-1c5a-4d52-8744-6fde97382676,Kardi Santoso,Oke,5,0
6b1469ed-69b2-4dcb-a992-67d70b8db6e0,Caca,lebih baik milih ojol lainnya,1,3
89eb3d3c-ac94-4b75-bdde-79982915ad67,Reza saputra28,Akun saya ke suspend dan udh ke kantor TPI knp blm akfit ya akun saya tolong jelaskan.,2,1
9cef5b0a-7dcb-4e4a-86a0-872f4ed92ea5,Jimmy Suharto,Hebat ..hebat...kalian semua benar benar hebatt,3,3
d0ec05cd-fc3b-4a11-8153-57212484bcfa,Arumi Razeta,Ini aplikasi gokilat layanan samday . Kalo emang drver ada pelanggaran atau DLL tolong di kasi notif ke akun drver tersebut. Jangan kaya gini orderan di depok kaga di bagi bagi sama sekali. Semakin kemari sistem semakin aneh,1,3
5b1c737b-612c-4381-a816-cf83f517d337,Naldo Venom,Banyak driver dari pada orderan,1,3
fe7d0f34-a988-4129-9a5e-d812ffa155b3,A Z,"Penjemputan pelanggan atau paket jauh - jauh, apalagi kalau hujan penjemputan nya jauh banget, Peraturan semakin gak masuk akal gak sesuai dng kondisi di lapangan. Sortir orderan kena sanksi, kalau jauh penjemputan orderan ny kan gak mungkin di jalankan. Yang masuk akal kalau kasih kebijakan. Kebijakan Bonus & Slot orderan itu juga pembodohan. Makin kesini semakin aneh kebijakan",5,103
c263ac54-da8d-4f39-94b2-8cca5d4854f5,Muhammad Robi Yudistira,"Kak nomor hp sya hilang ga bisa login , itu gmna",3,0
f2ade855-ea16-492c-94a5-15d8240f2ffb,Moch Arif,Kurang bagus... harganya enggak sesuai... kesejahteraan mitra enggak di perhatikan...,1,3
933f6240-a1a8-444f-b318-1ff4f02d0b50,Tanto Topo,"Lawak ni apk gojeg Aceng masa gw dikasih 5,2 kilo nganter ?woi gw kan Aceng bukan leguler hadeh jangan lawak lah",1,2
daa6c3b8-934d-4f55-b2c3-8e16162bec40,Nando Simarmata,Versi sekarang sangat tidak konsisten..berjam jam baru di kasih..,2,14
49f3c3c4-e9cf-4012-a153-1a64e72dd720,aqila mp smart,Apps rakus,1,7
30d810d6-f8b3-4278-bf69-119e9bdb8758,Asep Anggara,Semakin kesini driver makin sengsara,1,3
a2f7b120-fd83-429f-ac3a-12ca0656b589,Andrian Sijabat,APK yang sangat baik semoga saya dimurahkan rezeki,5,2
d877281f-27ea-46ab-a1e6-aa557b781e08,billy jumptik,"Tampilan multi tolong di minimalis.. Fitur nya terlalu menutupi layar, susah di klik",5,3
4ab056aa-7869-48bf-bede-b731e3692207,Breg _Beat09,Mantap,5,0
d35c2062-c0f2-4fde-98e2-0125b6869f45,Suryadi Yadi,Mantap Goparner buat saya sih.pokonya mantapp,5,0
a1cf7018-d533-4c73-aefb-b0d684176e80,Ramlih,Sistem terburuk sepanjang masa,5,3
a4b22ca6-9790-4582-8988-cd12cf8421fb,Heri suyanto,Gojek yg skarang makin amburadul systemnya..udah gak bisa di andelin untuk cari nafkah parah..parah,1,10
a6c2f84a-1c4a-499f-aa87-c6e73231026e,Muh Habib (Bib),"Aplikasi ojol paling buruk, semua sistem nya ga jelas👎 pasti ini aplikasi tidak sesuai dengan SOP nya kan😏",1,5
92fa08b1-f319-45e9-8f97-034b2a920d90,Muhamad Nasikin,Oke banget,5,1
a5b72b18-97bf-44b5-8d8d-d44efb2a7f89,GOJEK SURABAYA,d ikuti updet malh gk dapt order seharian,1,3
57bfd004-a139-4240-9737-d8b247362170,Semy Ray,Apk tlol bgt,1,4
228c85b7-9dec-40d3-84a8-a2448fec8ef2,Mochamad Ryo,"sudah saya kasih bintang 5 inii, semoga orderannya melejitt😁",5,0
8a240400-2f33-4bd2-aaf0-dad0f4cf1756,Savina Aprilia,Aplikasi tolol sistem perbudakan modern Driver di paksa ikut jam operasional cuman di bayar goceng baru di kasih order. Kalo gak ikut jam operasional gak di kasih order. Hai Nadim melek lo driver lo sedang di tindas oleh karyawan kantor lo. Driver yg udah membesarkan usaha lo Nadim.,1,3
e59c1a0c-0bcd-4edd-a635-5f2d1c2b25b3,Faisal Fadhil,Aplikasi lemot,1,2
cddc2a63-e273-4492-9ff4-c0de487b018a,Agus Iffan,Potongan terlalu besar,1,10
3ff1ac30-b9f2-4b92-8ed0-1e3791e3d0ff,moch Juwari,Bagus,5,0
70ac184e-2b4c-4a98-a497-7442d13f7e50,King Mamas,"Tolong hapus slot aceng, orderan makin anyep semenjak ada aceng!",1,5
8a4952f4-3c97-4369-a185-e8988ac6d184,Jang Veno,Makin sini makin mencekik driver...,1,2
3c37d3b0-f233-4d99-9d5d-2393dc9efdb1,Titin Hardianti,Lebih ribet rudet potongan gede menyusahkan driver&custumer yang untung aplikasi,1,1
1e7e78c5-5587-4125-9216-df2cf088d55c,nanda ferizqo,Aplikasi gila,1,0
4fc746d6-9c9f-4d1b-80d5-446d1f01b181,Ela Komalasari,"Parah, bentar lagi sy tinggalin gojek.",1,5
c344e579-ac9e-49b2-89a7-a782169d3c51,Youtube WAHBROOW,"Untuk Aplikator. Kalau perusahaan sudah besar, tolong perhatikan driver lama, yg dari awal istilahnya ikut bantu membabat hutan, sampai berkelahi dg opang. Semakin perusahaan berkembang dan banyak profit tolong jgn serakah. Kita main win win solutions. Jgn selalu janji manis diawal, pahit di akhir. Kalau anda profit, kami juga harus sejahtera. Kami ujung tombak perusahaan anda",3,6
35cbee1f-b1e5-4d22-a3a4-a2a897c89a0f,Aga Bayu,Aplikasi gojek bagus,5,0
055939b5-d3d7-4c72-b10c-1037827da7d7,Bocah Puring,"sudah beberapa hari sejak naik versi 181, jangan kan bawa uang kerumah, buat beli bensin saja kurang parah spk.sudah pindah pindah tempat tetap nggak ada orderan yang masuk.",1,4
bf0f3100-1ad5-49ce-8508-3d42ed5f054d,adam maulana,"Slot gofood 5k/trip , slot gosen mulai dr 7k (jarak4,9km cuma dpt 7,5k) . Ini sih sistem perbudakan versi modern. Gw bersumpah kalau nanti dapet pekerjaan yg layak, gw akan hapus akun. Dan semoga seluruh driver gojek bisa dpt pekerjaan yg layak. Jangan mau diperbudak , diperas keringat dan tidak mendapatkan bayaran yang layak. Mudah mudahan collapse nih aplikasi zalim",1,3
339421ed-25d6-4241-b946-b02a1d0ad853,Tofa Mustofa,Apk paling parah nunggu orderan ber jam2 hiliran dpt di kensel sistem,1,5
0fd0c2c0-ce40-4494-b04d-f28fd9208dfe,Yusuf Ramdani,"Kalau seperti ini trus sistem untuk double order, ga bakal bertahan lama ini Pasti bangkrut",1,6
84ea346b-4b28-41fd-8053-33d89e43cdf8,ASNAL MAJALIS,Kurang tidak kayak dulu,1,1
8908850b-8ab0-4306-b879-a2286f8f4e52,Nur Hatip,Tolong pikirkan keuntungan driver potongannya makin besar apalagi Gosen,5,0
bc38a36d-784d-48e4-ab32-3d47456a9cb5,Izzy Easy,"Beginikah caranya bagi orderan server lu jek? Dari tengah malam jam 00:00 - 19:38 baru di dor. Keburu kelaparan anak bini gw jek. Oi perbaiki servernya lah, masa seperti ini caranya bagi orderan. Nggk masuk akal, udah keterlaluan ini caranya",1,28
14f8637e-f13f-4314-9054-a77f6060fa99,Rahman S,Bagus',5,0
4f8cf56c-cc10-44b4-abe3-00129c8f3cf0,Dahlan daman,Terima kasih sudah jadi mitra,5,0
a6177bce-1b37-4097-9a7a-9adec81b7a56,Ahmad Suhandi,Order sudah masuk di cancel sistem. Dengan alasan di cancel pelanggan... Apk bobrok!!!,1,18
600aecce-dc34-43d1-b4c5-d2e25eb90b6e,Denius Zai,"Tolong dihapus sistem slot, gak manusiwi, ongkos 5000 jaraknya juga lumayan jauh, minyak 4000 keuntungan 1000 perak",2,2
9440bed9-405f-4a3c-a829-2edb5d79400f,GEMAJOSIA SITANGGANG,Kembalikan schema yg dulu 😭,5,0
a7bae445-788f-43a9-b44c-9c92da88f728,Mulyana Grab,Aplikasi penipu motong km maps jarak 23 km di tulis 20 km,1,1
73694e88-20b7-477e-a223-2ca25af79958,febrina harma risky,Terima kasih,5,0
58fd4457-4c40-4050-8972-dd5236a4db06,Fery Ansyah,Gojek skrg jahnam..d buat nya para driver..sprti jaman pnjjhan..dgn adnya slot..dan mengambil keuntungan lbh besar. Ingat g slmnya xan hdup kekal..ingat mati dan krma klga xan nnti..,1,6
d8e4162d-8403-4bc1-8f60-90a928cf1432,Aldi Rinaldhi,"hilangkan slot dan multi karena merugikan driver dan customer , ditengah persaingan gini malah bikin nilai gojek jadi rendah",1,5
07883d89-4285-454f-8572-ac71b5107de9,Edzal Edzal,"Makin di perbarui .makin pelit.makin tdk adil dalam pembagian order.tiap harinya zong mulu,mboot!!",1,2
ab9aa703-7074-4ca9-ad43-1bf0611b5d17,Rony Hardiyan,Usul saja untuk driver mesti nya bisa tambah max 1 orang untuk akun dgn lengkap dan 1 kartu keluarga supaya pada saat sakit driver pertama bisa diwakilkan dgn anggota keluarga penghasilan ga terlalu macet dan menjaga akun tetep stabil...,4,1
b7a3308a-3c9d-4d40-a747-981dc4ff24a9,Rahmat Khadafi,Hapus sistem slot. Driver saldo minus masih bisa terima orderan tunai. Diver lain yang punya saldo jadi semacam pajangan dipinggir jalan.,1,54
8ab41ee3-b763-4fe8-9bd1-3e3e06e54d7c,Agus Parlindungan Aritonang,"Tambah kesini tambah bokbrok ni gojek, kami mitra harus nunggu orderan 2-4 jam untuk satu trip, onbid siang sama onbid malam sama aja....👎🏻👎🏻👎🏻👎🏻👎🏻",1,7
9adfe0fc-42d5-43ea-b399-6fbc18983339,Tri Budianto,Bagus,5,0
f5ec47e7-7b4b-49c3-8641-76711ae4614d,Meylani Meylani,Aplikasi sekarang parah,1,1
08397e5d-bc65-4099-a297-79e977b42f8f,Syafrizal Zal,"Kenapa akun saya di buat gagu?? Sementara hari sudah mendekati bulan puasa. Bagaimana mau mudik lebaran dan biaya lebaran kalau seperti ini...😭😭😭. Anak istri saya mau makan apa kalau di biarkan berlarut-larut seperti ini. Saya mohon, 🙏🙏🙏 bagi para petinggi gojek yang sedang bertugas. Tolong beri saya orderan,plissss. Jika akun saya sudah lancar lagi orderannya, saya akan rubah kembali penilaian saya. Saya janji...",1,11
689de09e-581a-4194-98d4-395cab0cb7d8,Ridho Encore,Sangat sangat bagus,5,0
24f75fe2-de1d-4de0-b4f0-586e13a1b227,nur holik,Mantap,5,0
2c680601-c469-4762-b838-7e9fe5902720,Karina Larasati,ok,5,0
ebc0eb1e-0b68-4254-a322-fd68855f8af5,gocis dkw,"Aplikasi nya mantap,mudah di operasikan dan gampang di pahami,,,untuk kedepannya tingkatkan terus kenyamanan apk ini agar lebih mudah pemakainya",5,15
4e45ee90-b4ce-4bf3-a21f-ba6d8f792230,efransalespanci salespanci,Kebanyakan modus dan pemberlakuan potongan pajak akhirnya bakal tenggelam di tinggal para konsumen nya,1,7
12a9eee6-24eb-4ffc-821e-182f741efb22,Elsha Nisa,Saya tidak tahu harus komentar apa. Yang pasti aplikasi gojek semakin lucu.,3,2
ffefe13e-7640-46f7-bcd2-40faddc3fe78,Xhaka Adry,Jam online dihitung klo dpt order doang... bayangin online dr pagi ga dikasih² order smpe siang... trus hujan...dioffline tunggu reda... hujan seharian... akhirnya jam online dr pagi smpe siang ga dihitung.... pekerjaan sia² klo gitu mah... tolong dunkz diperhatiin... makin update app bukan makin enteng malah makin anyep 😵‍💫😵‍💫😵‍💫,1,8
64636c13-cee8-449e-aac2-fb4494f2323f,Safa P kelvin Bahari,Apk terburuk. Jadi driver jarak dekat di kasih nya jauh jauh dan argo nya perih cuman 6000 gw berdoa semoga yg punya program ini hidup nya ga tenang,1,2
abb6bb0d-6090-4a3b-a2ce-b694dd22c2a2,SPTD Kab Bandung,Tidak ada orderan 6 jam,1,2
ca4b8057-fca5-465b-b39e-8555e2414a82,Kangjhon 420,versi sekarang sulit mendapatkan orderan. tolong di perbaiki. akun reguler jadi anak tiri. driver di tutut untuk mengikuti slot harga 5000rb untuk dapat banyak orderann. padahal costomer bayar normall.,1,5
a6ae846d-2dbb-425c-b928-083cc2a12f3a,Sir Mambo,APPLIKATOR BIADAB ..SEMENJAK ADA SLOT ORDERAN DI MONOPOLI BUAT MENCARI KEUNTUNGAN SEPIHAK DAN KORBAN KAN MITRA..JAUH BERBEDA SEPERTI MASIH DI PEGANG NADIEM,1,7
1ab3e08f-90f8-425a-b9b2-5b2322905bdf,Syarief Udhyien,"Alhamdulillah begitu ada modal saya ikut kursus barbershop setelah ikut kursus barbershop akhirnya sekarang saya sudah ada skill,siap terjun ke dunia barbershop buka usaha sendiri, tinggalkan dunia perojolan,gojek sudah tidak bisa diharapkan, bagaimana tidak, setelah tahun baru orderan sudah tidak jelas, orderan tidak menentu sehari hanya dapat 10rb",1,75
fe5cfee9-af69-4082-bfc6-61a75a42c479,Irwandi Hunter,"Saya sudah daftar hampir 3 bulan..tapi belum ada pemberitauan nya..sementara bulan desember kemaren ada penambahan armada 200unit d daerah saya..minta tolong pihak gopatner untuk menjelaskan,,Kenapa",5,0
ea4e8b63-a3bb-4f94-b7dd-7beffd4ad3d9,Dwi candra Hadi mustofa,Tolong lak kami ini mitra bukan supir pribadi kasih lah fitur cas waktu tunggu masak ia order 3 titik nunggu tiap titik antar 30 menit giliran minta uang tambah nnti akunnya d pm,1,1
c4b16cba-67e2-4ae2-a5db-27f6a7a566b7,Yongki Andi,Tolong semenjak update kenapa jadi gini akunnya,5,0
ec4f703d-6392-4b3b-aab2-b37df5b73283,anton kasim,Tdk manusiawi,1,4
d78e18a6-4b96-41d2-89af-a48b38897d95,RA syaifullah,Tolong gosend nya diperbaiki. Sudah beberapa kali mau pikup barang ada notif harus dititik penjemputan. Pdhl posisi udh sesuai tpi tetep gk bisa dipikup alhasil di cancel dan anyeb,1,21
26cfb79f-98b4-48f7-bfc1-37b979764c6c,Agung Rohadi,"Aplikator yang tergolong sebagai BROKER, tidak menguntungkan driver tetapi memeras driver, sungguh TERLALU,.. Semoga driver+62 tidak hanya bergantung dengan aplikasi go partner yang sekarang.",1,38
8649cb53-f009-4f9b-aab8-69d7414752d7,Angga Raihan,gacor..mitra gosend,5,4
21e4c220-49af-465d-8201-f69baad5fc06,ANTONI MOTOVLOG,Perlu di perbaiki,3,1
c9a7bf2b-d3ca-455a-b8ac-0cbffa81411e,Natasya Sifabella,"Mestinya semua driver dikasih kemudahan mendapat order, saya perhatikan komentar diyoutub, driver gojek sebagian besar mengeluh kesulitan mencari order, kadang sehari sampai tiga hari tidak mendapatkan order, padahal secara logika kalau semua driver dipermudah mendapat order secara otomatis pemasukan penyedia gojek sendiri kan juga meningkat, pembagian order tidak merata, ujung2 nya buka pendaftaran driver baru, malah banyak driver demo, mempersempit jalannya driver, ibarat senjata makan tuan",1,10
7f70dd9b-731a-4da7-8517-81765d5fa88c,Andy Jefri,"Driver skrg jd boneka yang di apa2in harus nurut, tanpa melihat pedih nya hidup di jalan, kesejahteraan driver bagaimana, sistem gak jelas makin tahun ke tahun, tolong lah gojek kebijakan di buat untuk kebaikan bersama bukan hanya untuk keuntungan corporate saja",1,22
ce9c38d8-fb75-4159-b4f9-2a84934f1775,Ilham Massa,"Petinggi gojek pada ga manusiawi, kalau mau cari untung besar lu jadikan aja mitra sebagai pegawai, jangan seenak kalian aja buat program yang menguntungkan perusahaan tetapi kebijakan merugikan driver, dari program slot multi customer bayar full ke driver hanya 40% saja dimana letak keadilan , belum lagi sistem pembagian order yang hanya diperuntukkan untuk driverdriver yg mau di bayar murah, sedangkan driver yang akun reguler hanya terduduk saja",1,10
9283601d-97fb-4c3b-9468-7ac13eb848a1,Akbar Rizki,Buruk!!!!,1,3
fb6e6b5a-5496-4c0a-8d77-0fe2915d280a,Lenggang Syarif,Mantap war biasa,5,0
3199a10c-66e7-4487-9f7d-4e39efe46f98,Nifili Nifili,Keren,5,0
b3995c41-dd97-4970-97e8-011993633080,Cecep Hermansyah,"Makin di update ko makin ga jelas ya. Padahal akun sudah gacor, begitu update terbaru, sepi kayak kuburan. Bener2 merugikan bensin n waktu. Sudah berkeliling sampai bener2 habis bbm, ga ada orderan masuk....",2,2
fb1d072a-f0a6-45bf-81cd-48245f6f5f31,Ahmad Rizaldy,"Customer yang cancel kena performa, ada 10 customer cancel hancur, jeda juga lama banget, mapping juga sering ngasal nabrak tembok, potongan 30% .",1,5
962f89c0-3201-4d58-b344-b03c2865a4cb,Kayla Syawalya,terkena suspend berapa lama y,5,0
f25b9c54-97bd-47d9-8e5c-6c35b45f7e8a,Fahrudin potro,Ni gojek gak semakin bagus malah semakin buruk 🤦🤦🤦,2,2
35436d13-4f40-45aa-9e9e-05dfe77c93ed,Dwi Parwanto,Dari 2019 saya daftar sampai sekarang 2025 belum ada yang namanya notig selamat anda di terima 🤣,1,1
23c014be-c2ac-4e44-a0d8-e58fbc4ee977,Agus Muhamad,aplikasi bagus tapi skarang argo nya tidak sebanding mohon di perbaiki masalah tarif kasian kami para driver abis di bensin doang,4,0
63aa999a-8708-4282-8b9f-074cce4e424d,Senja Merana (Mang deni),Bagus aplikasinya mudah digunakan,5,0
b17f393b-11df-4a66-91e2-41fa07391269,kamal Udin,"Belum diaktifkan akun gopartner, aktifkan dong please",5,0
922a1841-7985-465b-8aaf-b6983910d875,Yusup Hizbullah,"Perasaan aplikasi di Update terus, tapi gak ada perubahan. Masih sering lemot mapnya. Masih sering gak akurat titik antar/jemputnya. Masih lambat chat nya. Masih ngaco ordernya kalo Hujan.",3,0
8a8c79ec-c465-4a40-beef-a2fd841c86ec,waffle Gaming,"Sistem ga jelas, saldo ada tapi orderan nihil, parahh👎🏼👎🏼👎🏼",1,12
f0fdcf3c-c6e5-42b7-92f8-0edacf886f26,Azam Asby,"Tarif gocar mengalahkan tarif bajaj yang roda tiga , masa iya sudah pakai AC tarif 14.000 tidak manusiawi banget emangnya bensin dicampur air belum kalau kena macet bisa 1 sampai 2 jam apa sepadan dengan tarif segitu tolong di pikirkan kembali masalah tarif dan pemotongannya",1,5
b97399b1-b21e-48fd-91e9-29eec36b9b4f,BotlessFOX,"Fitur searah tolong kembalikan seprti dulu, bebas jam pakai",1,1
1c18df29-1172-423d-94c9-5930333c4235,yan ginuk,Sangat bagus dan mantap aplikasinya 🙏,4,4
16ae2fd9-f78b-4d77-a88b-ff6c190b70cd,Suharno Warno,Ok,5,0
536e266d-ffe8-4fca-b901-87e02bcf1a88,Ilham mursidik,"Sistem Dajjal on 12 jam ga di kasih"" semenjak slot datang..",1,2
d1d6803f-a8e1-47d3-91e9-3dee997158d2,Endang Priana,Sistem gojeg parah sekarang dah kaya mau bangkrut dah ga ada manusiawi lagi ...terlalu banyak korup dari argo mau ga mau draver cari makan susah argo goceng pun diambil .👎,1,1
75f02f7e-7473-46f7-84a0-a0a68b54e5bf,Virman tv,Online dr jam 7 pagi kaga di kasih sama sekali orderan sampe malem .. parah sistem lu jek Potongan doang gede .. cuma buat gaji karyawan karyawan kantor lu yg kaga bisa kerja ..,1,8
fe94ce23-718e-49bd-926e-54e72a86c85f,Irwan Sasandy,Gila harga kga ada otak 5 ribu,1,1
9783f008-02f9-477f-b652-8111f610cc44,Farezky Oktavianika,Hapus akun slot/aceng karna sangat menyengsarakan driver reguler yang orderan nya habis dengan akun slot/aceng,1,10
73829adf-b20a-4b58-960d-6632837c494c,Lumba Lumba,"Kualitas aplikasi dan tarif makin buruk, apalagi rute sering dipangkas",1,1
7dfe038d-4eae-4ca6-98bd-b626c3a0212b,Rizal Rhoviand,"Insentif hari ini kemana jek. . Waduuuhhh Ini kerja apa dikerjain Udah tarif makin turun, insentif ilang pula",1,4
86be479c-6edf-4bf1-a172-b4466c87c77f,Ali Moh,"9 jam dpat 5 orderan aj🤦, pdhl klau tagih tunai pasti lngsung isi lgi,, tapi malah gk di kasih2 orderan,,",5,3
681bf017-ef75-4b82-8fd4-250c9203712b,Ridwan Purnama,Lebih baik stop program jadwal operasional. Agar mitra bersaing secara sportif di lapangan.,5,13
de19406b-e2ee-4e06-9fac-b9266228490f,Muhammad Rizky,Saya mitra gojek sunggu ketika dapat order dan customernya ga ada setelah mencet tombol bantuan dan menjelaskan klo orderannya fiktif di telpon tidak di angkat chat ga di bales saya cancel malah turun perform saya emg apk biadab saya akan jadi saksi ke zoliman pemimpin kalian di akhirat kelak dan pemerograman sistem yg ga adal kepada seluruh mitranya.. Potongan tidak waras bantuan kepada mitranya tidak sesuai.. Maunya untungnya aja padahal yang gaji lo pada ya mitra lo cuman sistem cmn aplikator,1,8
ec19605a-51b0-45c2-9ced-ca4c5666f593,Ijlal Azfar,Taeeee nyari duit pake apdetan mulu,1,1
4e384173-7e99-4c79-88ec-7571016242b8,Sopyan Iskandar,"Hari ini tgl 28-01-2025 jam 17:30 nih,tolong wahai gojek yg terhormat perlu di ketahui akses ui itu tutup kalo hari libur jadi harus muter jauh,akun saya mitra jarak dekat yg katanya cuma 3 kilometer, ini saya nganter 8 kilometer lebih,udah keluar area jauh muter bulak balik,dapet orderan jam 16:39 selesai jam 17:24,posisi di luar area mau balik ke area jauh,habis waktu, satu jam lebih buat bulak2 argo cuma 6000,evaluasi tolong, ga ada driver kalian ga dapet untung.",1,4
983ee017-16fd-4789-a747-e2f5aab63e1a,Dani,Mantap Bos,5,0
deb17fa1-5e9d-499b-840c-08efe54519a1,Su Jadi,"Naek persi jadi gk jelas odrn dari pagie cuma dapat 4 oderan gmn lama"" Gk jelas platinum odreanya gk masuk akal",1,4
2331be0d-1f28-4479-a672-e3bf08b8f4a4,Dimas Putra Anugerah,"Kalo bisa gue kasih rating -5, gue kasih dah sumpah! Udah beberapa hari on dari pagi, baru dikasihnya malem itu pun JAM 9-10 MALEM!!! GIMANA MAU DAPET DUIT KALO NARIK KEK GINI TERUS???!! PINDAH KE DAERAH RAME??? SAMA AJA! ZONK!!",1,34
f7f73b44-1bc3-4bd6-ba83-af93299a35e8,Ridwan Tv,kebanyakan ngambil untungnya sekarang mah lu jek... parah.. pinjol mulu lagi di iklan ini ngapain coba..,1,4
5a74ce26-f209-451a-b5d5-0de00cf04261,Tri Murjoko,Saya sangat yakin yang bikin aplikasi sangat pintar Saking pintar nya lewat jalanan yang nggak ada jalan nya😂🤣😅😀😃😄🤣😂,1,20
0d1cbef8-cf57-4e76-9a36-65fd8f6161cf,Azalea Elza,"Program Slot Pemerasan terhadap driver, biyaya pengantaran yang di bayarkan oleh Costumer sebesar 17000, tapi dibayarkan ke driver oleh perusahan hanya sebesar 5000 rupiah,,memiriskan",1,3
cfbe8ce9-cfef-436f-8f4b-9eb4b452ac8c,r10 ranger,"Tolong bebasin driver kaya dulu, Ga usah slot ga usah di kotak-kotakin, Driver itu cuma ada 2 macem trip deket sama jauh deket di ambil. Ga usah bikin system neko-neko. Orderan selagi normal ga over pasti di jalanin dengan baik. Ayolah gojek kurang untung apa lagi , udah potongan gede, sekarang di bikin aceng slot segala macem...reguler sekarang anyep banget ,ga masuk orderan sama sekali... tolong jangan serakah...ANDA MANUSIAKAN ?!!??...",1,8
9149e937-9a50-46af-852b-772af316bb88,Putri Mayang99,Wah dengan aplikasi ini suami ku jadi lancar buat mencari rezeki nya🫶. Terima kasih gopartner🙏semoga berikut nya lebih banyak ya oderan nya🥰,5,1
4b2b968c-d80b-4d19-8ac6-3ddf9e611b38,Ahmad 20,Kok malah error ya padahal saya udah daftar tinggal acc,1,8
